CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR;CONDICION_DE_HABITABILIDAD
TQRMNOPRRHLOKQCDEGNFJ00805383;2024;3;1;1;44;N;17;249;1;;1;2;;4;2;1;1;;1;2;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Extendido;Material durable;Alto;Buena
TQRMNOPQYHJOKOCDEHPJB00863837;2024;3;1;1;40;S;29;448;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;1;1;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1112000;7;7;7;6;;7;222400;3;3;4;3;;4;609;2;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOTTVHMOKNCDEHPJB00811579;2024;3;1;1;40;S;29;491;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1400000;8;8;8;7;;8;350000;5;6;7;5;;7;665;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORVQHMMKOCDEHPJB00811581;2024;3;1;1;40;S;29;330;2;;5;1;;2;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;2035000;9;10;10;9;;10;508750;7;8;9;7;;8;519;2;0;3;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQVVHMOKPCDEHPJB00854418;2024;3;1;1;40;S;29;516;1;;3;1;;5;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;6;2;4;695000;4;4;5;4;;4;115833,33;1;1;2;1;;2;572;3;0;2;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORXSHKMLNCDEIOAH00869915;2024;3;1;1;43;N;38;161;1;;1;1;;4;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;3;1;2;256000;1;1;1;;1;1;85333,33;1;1;1;;1;1;223;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOTVVHMMLMCDEHIBB00810799;2024;3;1;1;40;N;22;115;1;;4;1;;2;2;1;1;;1;1;1;2;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;6;1;5;1175000;7;7;8;;7;8;195833,33;3;3;4;;3;4;122;3;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOTVXHMMLMCDEHIBB00810804;2024;3;1;1;40;N;22;109;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400000;2;2;2;;2;3;400000;6;6;8;;7;8;122;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVWHKNLQCDEHIBB00869916;2024;3;1;1;40;N;22;151;1;;3;2;;2;1;1;1;;1;1;1;2;1;1;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;467200;2;3;3;;3;3;116800;1;1;2;;2;2;153;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPYVHLMKSCDEFKID00803759;2024;3;1;1;43;S;4;541;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1350000;7;8;8;7;;7;675000;8;9;8;8;;8;733;1;0;2;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQVQHLNKTCDEFKID00803760;2024;3;1;1;43;S;4;667;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;3;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORYYHKMLPCDEFKID00869917;2024;3;1;1;43;S;4;522;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;4;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;840000;5;5;5;5;;5;280000;4;4;4;4;;3;749;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQSMNOSPUHJOLOCDEFKID00864055;2024;3;1;1;43;S;4;1060;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;120000;1;1;1;1;;1;30000;1;1;1;1;;1;1635;1;0;98;0;0;0;Nuclear;Material durable;Alto;Buena
TQRMNOQYYHJOLPCDEFKID00869918;2024;3;1;1;43;S;4;1040;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;7;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;5;6;0;Extendido;Material durable;Alto;Buena
TQRMNORPVHKLLLCDEGJBF00869919;2024;3;1;1;43;S;13;977;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;760000;4;5;5;4;;4;760000;9;9;9;9;;9;984;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOSVSHJLLMCDEGJBF00863746;2024;3;1;1;43;S;13;889;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;400000;2;2;2;2;;2;400000;6;7;6;6;;6;895;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORQVHJMMPCDEFKID00864040;2024;3;1;1;43;S;4;909;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;1400000;8;8;8;7;;7;1400000;10;10;10;10;;10;951;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORQWHJMMPCDEFKID00864041;2024;3;1;1;43;S;4;642;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2200000;9;10;10;9;;9;550000;8;8;7;7;;7;802;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPYXHKMKMCDEFLID00869920;2024;3;1;1;43;S;5;314;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQPVHKMKMCDEFLID00869921;2024;3;1;1;43;S;5;281;1;;3;1;;4;1;1;2;;1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2120000;9;10;10;9;;10;1060000;10;10;10;10;;10;805;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Saludable
TQRMNOSUTHKMKMCDEFLID00869922;2024;3;1;1;43;S;5;342;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1350000;7;8;8;7;;8;1350000;10;10;10;10;;10;409;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOSVYHKMKMCDEFLID00869923;2024;3;1;1;43;S;5;277;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;450000;2;3;2;2;;2;90000;1;1;1;1;;1;404;2;3;4;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOVPQHKMKMCDEFLID00869924;2024;3;1;1;43;S;5;314;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;435000;2;2;2;2;;2;435000;6;7;6;6;;7;394;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQSTHLOKMCDEFLID00803934;2024;3;1;1;43;S;5;190;1;;3;2;;4;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOTTQHKOKTCDEHPJB00869925;2024;3;1;1;40;S;29;268;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;850000;5;6;6;5;;5;425000;6;7;8;6;;8;299;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSVWHJOKPCDEFKID00864133;2024;3;1;1;43;S;4;930;1;;2;2;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;3;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPYYHMOMLCDEHPJB00811497;2024;3;1;1;40;S;29;248;2;;2;1;;4;2;2;1;;1;2;1;1;1;1;2;2;2;2;0;1;1;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;472000;2;3;3;2;;2;118000;1;1;2;1;;2;319;1;0;98;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNOPYTHLMKMCDEGGFB00804669;2024;3;1;1;42;S;10;559;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;460000;2;3;3;2;;2;460000;7;7;8;7;;7;807;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORRRHLKLNCDEFLID00869926;2024;3;1;1;43;S;5;601;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;300000;1;2;1;1;;1;300000;5;5;4;4;;4;252;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOTWUHJLLOCDEFLID00864062;2024;3;1;1;43;S;5;645;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;500000;3;3;3;2;;3;500000;7;8;7;7;;8;1255;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORTRHJMLPCDEFLID00863902;2024;3;1;1;43;S;5;298;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;97;0;96;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVRHJMLPCDEFLID00863903;2024;3;1;1;43;S;5;273;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;3370000;10;10;10;10;;10;1123333,33;10;10;10;10;;10;622;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORWUHLOLPCDEFLID00803931;2024;3;1;1;43;S;5;265;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPWSHKMLRCDEFLID00869927;2024;3;1;1;43;S;5;232;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1950000;9;9;9;9;;9;975000;9;10;9;9;;10;683;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOWVQHKMKUCDEHGHJ00869928;2024;3;1;1;44;N;20;125;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORRPHLMKNCDEHPJB00806593;2024;3;1;1;40;S;29;287;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;0;0;0;Nuclear;Material durable;Medio;Buena
TQSMNOQYXHMOKSCDEHPJB00869929;2024;3;1;1;40;S;29;372;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;6;1;5;630000;4;4;4;3;;4;105000;1;1;1;1;;1;509;2;4;5;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOQQQHJMKPCDEHGHJ00864169;2024;3;1;1;44;N;20;87;1;;5;1;;4;1;1;1;;1;1;1;1;2;1;2;5;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;800000;5;5;4;;5;3;400000;6;6;5;;7;5;140;2;0;1;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORYWHJMKPCDEHGHJ00869930;2024;3;1;1;44;N;20;131;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1205000;7;7;6;;8;6;602500;8;8;7;;9;7;190;1;0;2;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOTTPHJKKQCDEHGHJ00864170;2024;3;1;1;44;N;20;143;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1600000;8;9;7;;9;7;400000;6;6;5;;7;5;208;2;0;1;3;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPPWHLMKTCDEHGHJ00805715;2024;3;1;1;44;N;20;106;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500000;3;3;2;;3;2;250000;4;4;3;;4;2;225;2;0;1;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPSQHJMKNCDEOJAH00863717;2024;3;1;1;44;N;93;76;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;5;5;4;;6;4;800000;9;9;8;;9;9;108;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOSUXHKKKMCDEOJAH00869931;2024;3;1;1;44;N;93;84;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;1;4;1200000;7;7;6;;8;7;240000;3;4;3;;4;2;180;1;2;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORTRHJLKNCDEHIBB00864205;2024;3;1;1;40;N;22;155;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;242000;1;1;1;;1;1;80666,67;1;1;1;;1;1;168;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOUXYHMOKPCDEHPJB00811584;2024;3;1;1;40;S;29;437;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;428000;2;2;3;2;;2;107000;1;1;2;1;;1;549;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPVPHKOLQCDEFKID00869932;2024;3;1;1;43;S;4;690;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOTRYHKLKOCDEIHJF00869933;2024;3;1;1;44;N;31;189;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500000;3;3;2;;3;2;500000;7;7;6;;8;6;195;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOTYQHKLKOCDEIHJF00869934;2024;3;1;1;44;N;31;325;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1000000;6;6;5;;7;5;250000;4;4;3;;4;3;346;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPQWHJKKOCDEIHJF00864057;2024;3;1;1;44;N;31;119;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;2;2;2;0;0;0;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2630000;10;10;9;;10;9;526000;7;8;6;;8;6;138;1;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOQXTHJKKOCDEIHJF00864067;2024;3;1;1;44;N;31;104;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1300000;7;8;6;;8;7;650000;8;9;7;;9;7;115;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOUXYHKMKPCDEIHJF00869935;2024;3;1;1;44;N;31;114;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;580000;3;4;3;;4;2;193333,33;3;3;2;;3;2;113;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORYXHLNKOCDEIHJF00806771;2024;3;2;1;44;N;31;80;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;2300000;9;10;9;;10;9;766666,67;9;9;8;;9;8;90;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORUTHMOKOCDEIHJF00811835;2024;3;1;1;44;N;31;172;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1300000;7;8;7;;8;7;650000;8;9;7;;9;8;181;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORWPHMMKPCDEIHJF00811836;2024;3;1;1;44;N;31;89;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;4100000;10;10;10;;10;10;1025000;10;10;9;;10;9;111;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPWTHKMKTCDEIHJF00869936;2024;3;1;1;44;N;31;81;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;1;0;1;500000;3;3;2;;3;2;500000;7;7;6;;8;6;89;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOTSWHLOKMCDEFLID00803941;2024;3;1;1;43;S;5;374;1;;4;2;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1050000;6;7;6;6;;7;350000;5;6;5;5;;5;907;1;0;3;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOSRXHLOKOCDEFLID00803920;2024;3;1;1;43;S;5;196;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPQVHKMKPCDEFLID00869937;2024;3;1;1;43;S;5;313;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;580000;3;3;3;3;;4;580000;8;8;8;8;;8;393;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPPQHLMKRCDEFLID00803923;2024;3;1;1;43;S;5;561;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1550000;8;9;8;8;;9;387500;6;6;5;6;;6;1553;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQPPHKKKRCDEIIAD00869938;2024;3;1;1;1;S;32;1195;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;2209000;9;;9;9;;8;1104500;10;;9;10;;8;2219;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOTQWHLLLMCDEIIAD00807062;2024;3;1;1;1;S;32;1536;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;1;2;0;2;0;1;;4;electricidad;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;360000;2;;1;2;;1;360000;5;;5;5;;2;2495;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVXHKKKTCDEIIAD00869939;2024;3;1;1;1;S;32;678;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1500000;8;;8;8;;6;1500000;10;;10;10;;9;951;1;0;96;0;0;0;Unipersonal;Material durable;Bajo;Buena
